Marital status,Application mode,Course,Daytime/evening attendance	,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder
0,0,10,1,0,12,27,9,9,1,0,1,1,0
0,0,11,1,0,0,13,4,7,1,0,1,1,0
0,0,8,1,0,12,13,9,4,1,0,1,1,0
0,13,1,1,0,2,2,2,2,1,0,1,1,0
0,0,4,1,0,12,13,5,5,0,0,1,1,1
0,11,16,0,8,21,27,5,5,0,0,1,1,0
0,16,3,1,15,0,27,9,6,0,0,1,1,0
1,11,8,1,0,21,26,9,5,0,0,1,1,0
1,11,3,1,0,21,26,9,9,0,0,0,1,0
3,11,13,1,0,12,13,11,12,0,0,1,1,0
0,8,8,1,0,12,0,9,7,1,0,1,1,0
0,7,8,1,0,12,27,5,6,1,0,1,1,0
0,0,10,1,0,0,27,2,8,1,0,1,1,1
0,7,14,1,0,0,0,4,4,1,0,1,1,0
0,0,8,1,0,0,0,9,6,0,0,1,1,0
0,15,2,0,0,0,0,4,4,0,1,0,1,0
1,11,3,1,0,21,26,8,7,0,0,1,1,0
0,0,14,1,0,0,13,9,9,0,1,1,1,1
0,11,14,1,11,21,26,0,0,1,0,1,1,0
0,0,1,1,0,12,26,9,9,1,0,1,1,1
1,0,2,0,0,21,0,9,10,1,0,1,0,0
0,11,1,1,11,0,13,2,7,0,0,1,1,1
0,11,9,1,11,21,26,9,9,0,1,1,0,0
0,14,5,1,13,4,3,1,1,0,0,1,0,0
1,11,2,0,8,21,26,9,1,0,0,1,0,0
0,15,0,1,0,12,26,5,7,0,0,1,0,0
1,11,11,1,0,2,0,5,5,0,0,1,0,1
0,8,15,1,0,22,26,9,5,1,0,1,0,0
0,0,11,1,0,12,13,9,9,1,0,1,0,1
0,0,12,1,0,12,13,4,9,1,0,1,0,0
0,11,2,0,0,22,26,9,7,0,0,1,1,1
0,7,1,1,0,12,27,9,7,0,0,1,1,1
0,13,4,1,0,12,27,9,7,0,0,1,1,0
0,4,14,1,0,12,27,3,5,1,0,0,0,0
0,5,11,1,0,2,1,13,4,1,0,1,0,0
0,7,11,1,0,2,2,2,2,1,0,1,0,0
0,4,5,1,0,12,0,4,9,0,0,1,0,0
0,0,13,1,0,0,2,4,3,1,0,1,0,0
0,7,6,1,0,0,0,28,35,1,0,1,1,0
0,7,4,1,0,0,0,1,5,0,0,1,0,1
0,0,11,1,0,12,0,9,5,1,0,1,0,1
0,7,10,1,0,12,28,5,4,0,0,1,0,1
0,0,14,1,0,22,27,5,5,1,0,1,0,1
0,0,10,1,0,22,26,5,7,1,0,1,0,1
0,0,10,1,0,3,2,7,4,1,0,1,0,0
0,7,11,1,0,0,13,7,7,1,0,1,0,1
0,7,15,1,0,12,0,5,5,0,0,1,0,0
0,7,9,1,0,0,13,9,5,1,0,1,0,1
0,0,5,1,0,2,0,4,7,1,0,1,0,0
0,0,4,1,0,0,0,9,7,1,0,1,0,1
0,7,11,1,0,12,13,7,7,1,0,1,0,1
0,7,14,1,0,2,27,2,6,1,0,1,0,0
0,7,8,1,0,12,27,4,8,0,0,1,0,1
0,7,14,1,0,0,0,4,7,1,1,1,0,0
0,14,3,1,13,21,27,9,6,0,0,1,0,1
0,6,9,1,0,22,26,3,5,1,0,1,0,1
0,7,7,1,0,1,13,2,6,1,0,1,0,1
0,0,9,1,0,22,27,8,7,1,0,1,0,1
0,7,15,1,0,2,0,1,5,1,0,1,0,0
0,13,7,1,0,2,3,3,2,0,0,1,0,0
0,0,13,1,0,12,13,7,7,0,0,1,0,0
0,5,13,1,0,26,0,2,7,0,1,1,0,0
0,8,7,1,0,22,13,9,5,1,0,1,0,1
0,3,8,1,2,0,28,4,7,0,0,1,0,0
0,0,15,1,0,12,13,4,5,0,0,1,0,1
0,7,12,1,0,0,0,9,9,0,0,1,0,1
0,7,4,1,0,12,0,4,3,0,0,1,0,0
0,14,3,1,13,22,27,6,3,0,0,1,0,0
0,0,14,1,0,2,0,2,8,1,0,1,0,0
0,0,9,1,0,12,13,9,5,1,0,1,0,0
0,0,11,1,0,12,26,7,7,1,0,1,0,0
0,0,14,1,0,12,13,9,9,1,0,1,1,1
0,7,10,1,0,0,1,5,3,1,1,1,1,1
0,13,2,0,0,21,26,9,9,1,0,1,0,0
0,7,4,1,0,2,2,4,4,1,0,1,0,1
0,0,2,0,0,22,26,5,5,0,0,1,0,0
0,7,16,0,0,18,23,0,0,1,1,1,1,0
0,8,6,1,0,12,27,31,38,1,1,1,1,0
0,0,6,1,0,12,26,5,8,1,0,1,1,0
0,5,8,1,0,0,0,2,3,0,0,1,0,0
0,0,1,1,0,2,2,2,2,1,0,1,0,0
0,13,8,1,0,22,13,19,35,0,0,1,0,0
0,0,14,1,0,12,0,5,10,1,0,1,0,0
0,7,15,1,0,2,13,2,7,1,0,1,0,0
0,0,11,1,0,12,26,7,7,1,0,1,0,0
1,11,11,1,11,22,27,2,10,0,0,1,0,0
0,0,9,1,0,22,0,2,4,0,0,1,0,0
0,0,10,1,0,21,26,5,5,1,0,1,0,1
0,5,9,1,0,12,13,9,6,0,0,1,1,0
0,7,11,1,0,22,0,5,4,0,0,1,0,1
0,11,2,0,0,12,0,9,8,0,0,1,0,0
0,11,8,1,8,21,26,9,7,0,1,1,0,0
0,0,14,1,0,12,0,3,9,1,0,1,0,1
0,0,11,1,0,12,26,9,7,0,1,1,0,0
0,0,11,1,0,22,27,9,9,1,0,1,0,0
0,0,9,1,0,0,0,4,10,0,1,1,0,0
0,0,11,1,0,21,13,9,9,1,0,1,0,0
0,6,14,1,0,21,27,4,9,1,0,1,0,1
1,11,2,0,0,21,26,7,5,0,0,1,0,0
0,14,5,1,13,21,26,9,9,1,1,1,0,0
0,0,10,1,0,21,26,9,7,1,0,1,0,0
0,7,11,1,0,12,26,5,8,1,0,1,0,0
0,0,9,1,0,21,26,9,9,0,0,1,0,0
0,0,9,1,0,12,26,4,7,1,0,1,0,1
0,11,3,1,0,22,27,4,7,1,0,0,0,0
0,0,8,1,0,22,26,9,5,0,0,1,0,0
0,11,16,0,0,12,26,9,8,0,0,1,0,0
0,0,15,1,0,12,9,9,4,1,0,1,0,0
0,7,2,0,0,21,23,0,0,1,0,1,0,0
0,8,8,1,0,0,26,5,5,1,0,1,0,0
0,0,8,1,0,0,13,4,6,1,0,1,0,0
0,7,15,1,0,21,26,9,10,0,0,1,0,0
0,0,15,1,0,12,0,5,9,1,0,1,0,0
0,11,3,1,0,12,13,9,9,0,0,1,0,0
0,0,15,1,0,12,26,9,9,1,1,0,0,0
0,3,8,1,2,21,13,9,8,0,0,1,0,0
0,11,12,1,0,12,13,4,5,0,0,1,0,0
0,7,8,1,0,12,13,7,7,1,0,1,0,0
0,7,4,1,0,12,26,5,9,0,0,1,0,1
0,0,4,1,0,0,26,5,9,1,1,1,0,0
0,13,1,1,0,12,27,9,9,0,0,1,0,1
0,7,5,1,0,12,26,5,5,1,0,1,0,0
0,7,15,1,0,22,27,7,7,1,0,1,0,0
0,7,15,1,0,21,26,5,9,1,0,1,0,1
0,7,10,1,0,0,0,4,9,1,0,1,0,0
0,0,9,1,0,22,13,5,8,1,0,1,0,0
0,0,5,1,0,22,26,9,8,1,0,0,0,0
0,7,9,1,0,21,26,7,5,1,0,1,0,0
1,14,5,1,13,21,26,29,42,0,0,1,0,0
0,4,5,1,0,21,26,5,5,1,0,1,0,0
0,0,14,1,0,21,0,9,7,1,0,1,0,0
0,7,10,1,0,22,27,5,5,1,0,1,0,0
1,13,16,0,0,21,26,9,9,0,0,1,0,0
0,7,11,1,0,0,27,5,8,1,0,1,0,0
0,7,14,1,0,0,0,5,5,1,0,1,1,0
0,0,7,1,0,0,13,5,5,1,0,1,0,0
0,11,16,0,0,0,27,4,9,0,0,1,1,0
0,0,6,1,0,2,13,2,9,1,0,1,1,0
0,0,7,1,0,0,0,9,9,0,0,0,1,0
0,7,15,1,0,12,27,5,7,1,0,1,0,1
0,7,10,1,0,0,13,5,4,0,0,1,0,1
0,7,15,1,0,22,13,5,5,1,0,1,0,1
0,14,9,1,0,0,0,5,5,0,0,1,0,1
0,12,4,1,0,2,1,2,2,0,0,1,0,0
0,0,4,1,0,0,26,9,9,1,0,1,0,1
0,15,2,0,15,12,26,18,43,1,1,1,0,1
0,13,16,0,0,21,26,9,8,0,0,1,0,0
0,0,14,1,0,0,26,3,9,1,0,1,0,0
0,11,16,0,0,21,26,9,9,0,0,1,1,0
0,0,11,1,0,0,0,4,3,0,0,1,1,0
0,0,11,1,0,0,13,4,4,0,0,1,1,0
0,0,8,1,0,0,13,7,7,0,0,1,1,1
0,11,16,0,0,22,27,9,5,0,0,1,1,0
0,11,16,0,0,0,0,9,7,0,0,1,1,0
0,7,10,1,0,22,27,0,5,0,0,1,1,0
0,13,11,1,0,0,0,7,4,1,0,1,1,0
0,0,11,1,0,12,0,4,4,1,0,1,1,0
0,0,13,1,0,0,13,7,5,1,0,1,1,0
0,11,12,1,0,2,0,2,4,0,0,1,1,0
0,0,10,1,0,21,26,9,9,1,0,0,1,0
0,6,1,1,0,2,2,2,2,1,0,1,1,0
0,7,8,1,0,21,27,9,7,1,0,1,1,0
0,0,1,1,0,12,13,4,7,1,0,1,1,0
1,11,6,1,11,21,26,9,9,0,0,1,1,0
0,0,14,1,0,22,27,9,9,1,0,1,1,1
0,7,13,1,0,2,3,2,2,0,0,1,1,0
0,11,16,0,0,21,0,5,4,0,0,1,1,0
0,11,3,1,0,21,13,6,4,0,0,1,1,0
0,0,1,1,0,0,26,7,7,0,0,1,1,0
0,13,4,1,0,2,28,3,7,0,0,1,1,0
0,14,3,1,13,22,27,9,5,0,1,0,1,0
0,13,2,0,8,21,0,9,10,0,0,1,1,0
0,0,11,1,0,12,27,9,8,0,0,1,1,0
0,0,11,1,0,2,0,2,8,0,0,1,1,0
0,3,3,1,2,2,13,2,10,0,0,0,1,0
0,0,13,1,0,2,13,4,5,0,0,1,1,1
1,11,8,1,0,21,26,5,7,0,0,1,1,0
0,7,11,1,0,2,27,2,1,0,0,1,1,0
0,11,11,1,0,21,26,9,9,0,0,1,1,0
0,6,1,1,0,0,2,5,10,1,0,1,1,0
0,7,15,1,0,0,13,9,9,1,0,1,1,1
0,0,1,1,0,22,26,5,5,1,0,1,1,0
0,0,10,1,0,21,26,3,3,0,0,1,1,1
1,11,16,0,0,12,26,3,9,0,0,1,1,0
1,11,14,1,12,21,26,9,7,1,0,1,1,0
0,0,11,1,0,0,13,3,5,0,0,0,1,0
0,11,16,0,0,0,0,5,5,1,0,0,1,0
1,11,16,0,0,21,2,9,3,0,0,1,1,0
1,11,14,1,0,21,26,9,10,0,1,0,1,0
0,7,4,1,0,22,0,9,9,1,0,1,1,0
1,11,16,0,11,12,13,4,4,0,0,0,1,0
1,11,11,1,11,21,27,9,7,1,0,1,1,0
0,11,2,0,0,21,27,9,9,0,0,1,1,0
0,7,6,1,0,12,13,5,5,1,1,1,1,0
1,11,16,0,0,22,27,1,4,0,0,1,1,0
0,0,10,1,0,12,0,9,8,0,0,1,1,0
1,11,16,0,0,18,23,12,12,0,0,1,1,0
0,7,13,1,0,12,26,5,5,1,0,1,1,1
0,0,10,1,0,21,26,1,1,0,0,1,1,0
1,12,12,1,0,21,26,9,6,0,0,1,1,0
0,13,16,0,0,21,26,9,9,0,0,1,1,0
0,14,3,1,13,22,0,18,24,1,1,1,1,0
0,11,16,0,0,21,27,27,15,0,0,1,1,0
3,13,11,1,11,18,23,0,0,0,0,1,1,0
1,11,11,1,11,22,27,7,8,0,0,1,1,0
0,3,16,0,2,21,26,6,7,0,1,0,1,0
0,7,5,1,0,0,13,5,9,0,0,1,1,0
0,3,3,1,2,0,13,5,9,0,0,1,1,0
0,0,6,1,0,0,27,19,42,1,0,1,1,0
0,15,8,1,0,12,27,9,8,0,0,1,1,0
0,12,6,1,0,12,13,11,11,0,1,0,1,0
0,0,6,1,0,21,13,9,9,1,1,1,1,0
0,7,14,1,0,0,27,11,8,1,0,0,1,0
0,7,8,1,0,12,13,9,7,0,0,1,1,0
0,0,8,1,0,0,3,9,10,0,0,1,1,0
0,7,8,1,0,12,13,4,4,1,0,1,1,1
0,0,3,1,0,22,0,9,4,0,0,1,1,0
0,0,14,1,0,0,0,4,3,0,0,1,1,1
0,11,11,1,0,0,1,21,20,0,1,1,1,0
0,11,10,1,11,12,13,3,1,0,1,0,1,0
0,7,13,1,0,12,13,28,35,0,1,0,1,0
0,14,4,1,13,21,0,9,7,0,0,1,1,0
0,0,11,1,0,21,26,9,9,0,0,1,1,0
0,0,1,1,0,0,0,4,3,1,1,1,1,0
1,12,3,1,0,2,0,2,2,0,0,1,1,0
0,7,6,1,0,22,13,7,3,1,1,1,1,0
0,14,3,1,13,0,27,1,9,0,0,1,1,0
0,7,13,1,0,0,0,4,4,0,0,1,1,0
0,11,8,1,0,12,4,4,1,1,0,1,1,0
0,0,7,1,0,2,2,2,2,0,0,1,1,0
0,0,8,1,0,0,2,9,5,0,0,1,1,0
0,2,4,1,0,2,0,9,6,1,0,1,0,0
3,11,12,1,0,12,2,9,2,0,0,1,0,0
0,7,10,1,0,22,26,9,6,1,0,1,0,0
0,13,2,0,0,21,26,0,6,0,0,0,0,0
0,0,8,1,0,21,27,7,9,0,1,1,0,1
0,13,7,1,0,2,2,3,4,1,0,1,0,0
0,11,5,1,0,0,0,5,5,1,1,1,0,0
0,0,11,1,0,22,27,9,9,1,0,1,0,1
1,11,12,1,0,12,27,9,9,0,0,1,0,1
0,5,13,1,0,0,0,9,4,0,0,1,0,0
0,0,11,1,0,0,0,3,4,1,0,1,0,0
0,0,5,1,0,2,0,1,4,1,0,1,0,1
0,0,5,1,0,0,27,9,8,1,0,1,0,1
0,7,8,1,0,1,2,2,2,1,0,1,0,0
0,13,5,1,0,2,2,2,5,0,0,1,0,0
0,7,8,1,0,12,0,9,3,1,0,1,0,1
0,11,11,1,0,21,26,7,7,1,0,1,0,1
0,0,7,1,0,3,4,2,2,1,0,1,0,0
0,14,5,1,13,12,13,9,9,1,0,1,0,0
0,7,11,1,0,22,13,5,7,1,0,1,0,1
0,11,5,1,0,3,0,2,9,0,0,0,0,0
0,0,7,1,0,22,27,5,8,1,0,1,0,0
0,0,9,1,0,3,0,5,5,0,0,1,0,0
0,0,9,1,0,1,9,3,10,1,0,1,0,0
0,0,11,1,0,12,13,4,4,1,0,1,0,0
0,7,9,1,0,0,13,4,10,1,0,1,0,0
0,0,14,1,0,0,9,9,10,1,0,1,0,1
0,0,11,1,0,21,26,9,9,1,1,1,0,0
0,7,11,1,0,0,26,9,9,1,0,1,0,1
0,0,7,1,0,2,0,2,4,1,1,1,0,0
0,7,8,1,0,22,26,6,6,0,0,1,0,0
0,0,5,1,0,21,0,9,9,1,0,1,0,1
0,0,4,1,0,12,27,9,9,1,0,1,0,1
0,7,2,0,0,18,23,0,0,0,0,1,0,0
0,0,9,1,0,21,26,4,4,0,0,1,0,0
0,0,9,1,0,0,0,3,3,1,0,1,0,1
0,11,10,1,0,12,13,4,7,0,1,0,0,1
0,0,15,1,0,21,13,9,8,1,0,1,0,0
0,0,11,1,0,21,27,28,34,1,1,1,1,0
0,12,3,1,0,2,1,2,6,0,0,0,1,0
1,11,16,0,0,21,26,9,9,0,0,0,1,0
1,11,16,0,0,21,26,9,7,0,0,1,1,0
0,11,6,1,0,0,27,4,7,0,0,0,1,0
0,11,13,1,8,0,26,3,5,0,0,1,1,1
1,11,2,0,11,12,26,6,8,0,0,1,1,0
0,13,16,0,0,22,27,9,7,0,0,1,1,1
0,3,16,0,14,22,27,9,7,0,0,1,1,0
0,3,9,1,14,21,26,5,5,0,0,1,1,0
0,11,8,1,0,21,26,9,9,0,0,0,1,0
0,14,5,1,13,2,4,2,2,0,0,1,1,0
0,14,3,1,13,22,13,3,5,0,0,1,1,0
0,14,3,1,13,1,2,9,6,0,0,1,1,0
0,11,11,1,3,2,27,3,7,1,0,1,1,0
0,13,2,0,0,21,26,9,5,0,0,1,0,0
0,11,2,0,11,21,26,5,5,1,0,1,0,1
0,13,2,0,2,6,6,11,11,0,0,1,0,0
0,11,16,0,0,21,26,9,9,0,0,1,0,0
0,6,11,1,0,0,0,4,4,1,0,1,0,0
0,3,11,1,2,21,26,7,7,1,0,1,0,0
5,7,2,0,0,12,0,5,11,0,0,0,0,0
0,7,8,1,0,22,13,6,10,1,0,1,0,0
0,0,11,1,0,0,13,9,8,1,0,1,0,1
0,7,12,1,0,12,27,7,7,1,0,1,0,1
0,0,11,1,0,21,26,9,9,1,0,1,0,0
0,0,11,1,0,12,26,3,8,1,0,1,1,0
0,12,11,1,0,0,0,4,4,1,0,1,0,1
0,0,11,1,0,9,0,5,10,0,0,1,0,1
0,0,11,1,0,22,26,9,5,1,0,1,0,0
0,7,1,1,0,12,26,9,9,1,0,1,0,1
0,13,13,1,0,2,2,5,5,1,0,1,0,0
0,3,3,1,2,0,26,4,9,1,0,1,0,0
0,0,9,1,0,12,13,4,7,1,0,1,0,1
0,0,11,1,0,22,27,5,7,1,0,1,0,1
0,0,15,1,0,18,26,9,9,1,1,0,0,0
0,13,14,1,0,12,26,5,5,1,0,1,0,0
0,0,9,1,0,21,26,9,7,1,0,1,0,0
0,0,4,1,0,21,26,5,7,0,0,1,0,1
0,0,2,0,0,21,26,9,7,0,0,1,0,0
0,11,14,1,6,22,0,5,4,1,0,1,1,0
0,0,13,1,0,21,26,7,7,1,0,1,1,0
0,11,13,1,0,12,13,7,7,0,1,0,1,0
0,11,1,1,0,21,26,9,7,0,1,1,1,1
0,7,8,1,0,12,26,5,7,1,0,0,1,0
0,0,5,1,0,22,13,9,3,0,0,1,1,0
3,11,2,0,0,21,26,7,7,0,0,1,1,0
0,0,1,1,0,22,26,9,8,1,1,0,1,1
3,11,16,0,0,21,26,9,9,0,0,1,1,0
1,11,11,1,12,21,26,9,3,0,0,1,1,0
0,11,11,1,0,21,26,9,9,0,0,1,1,0
0,0,13,1,0,0,27,7,7,1,0,1,1,0
0,12,11,1,0,12,0,9,3,1,0,1,1,1
0,12,6,1,0,0,0,5,7,0,0,0,1,0
0,0,10,1,0,2,13,3,8,1,0,1,0,0
0,14,7,1,13,2,0,2,4,1,0,1,0,0
0,0,14,1,0,12,26,4,7,0,0,1,0,1
0,0,5,1,0,12,13,9,1,1,0,1,0,0
0,0,9,1,0,12,13,9,9,1,0,1,0,1
0,0,11,1,0,12,13,9,9,1,0,1,0,0
0,8,14,1,0,21,13,9,7,1,0,1,0,1
0,0,13,1,0,9,9,5,7,1,0,1,0,0
0,0,14,1,0,0,27,9,9,0,0,1,0,1
0,0,11,1,0,0,13,16,39,1,0,1,0,0
0,0,15,1,0,22,26,9,9,0,0,1,0,1
0,11,11,1,0,12,0,1,11,1,1,0,0,0
0,7,11,1,0,0,0,4,3,1,0,1,0,0
0,0,9,1,0,0,13,9,9,0,1,1,0,1
0,0,1,1,0,2,27,2,10,1,0,1,0,0
0,7,9,1,0,21,27,9,5,0,0,1,0,1
0,0,11,1,0,12,13,9,6,0,0,1,0,0
0,0,8,1,0,21,26,9,7,0,0,1,0,1
1,3,2,0,2,21,23,0,0,0,0,1,0,0
0,13,14,1,0,12,0,5,5,1,0,1,0,0
0,8,11,1,0,0,0,3,6,1,0,1,0,0
0,8,5,1,0,4,2,2,3,1,0,1,0,0
0,14,9,1,0,0,27,4,9,0,0,1,0,1
0,7,13,1,0,0,0,4,4,1,0,1,0,1
0,0,11,1,0,2,13,4,8,1,0,1,0,0
0,7,7,1,0,12,13,4,4,1,0,1,0,0
0,0,13,1,0,0,13,4,7,1,0,1,0,1
1,11,16,0,0,21,26,9,6,0,0,1,0,1
0,0,4,1,0,2,3,2,2,1,0,1,0,0
0,7,1,1,0,2,0,9,9,1,0,1,0,0
0,7,8,1,0,12,27,3,10,1,0,1,0,0
0,7,8,1,0,0,0,4,7,1,0,1,0,0
1,11,3,1,0,2,2,2,2,0,1,0,0,0
0,0,13,1,0,21,26,9,9,0,0,1,0,0
0,11,5,1,0,12,13,7,7,1,0,1,0,0
1,13,8,1,0,12,26,7,10,0,0,1,0,0
1,11,16,0,0,18,23,0,0,1,0,1,0,0
1,11,8,1,0,21,26,9,8,0,0,1,0,0
0,11,16,0,0,21,26,9,5,0,0,0,0,0
0,0,5,1,0,22,13,4,9,1,0,1,0,0
0,11,5,1,0,21,26,6,6,0,0,1,0,1
1,11,3,1,0,21,26,9,6,0,0,1,0,0
1,11,4,1,0,2,0,2,5,0,0,1,0,1
3,0,16,0,0,21,26,9,9,0,1,0,0,0
1,11,16,0,0,21,26,9,9,0,0,1,0,0
0,14,3,1,13,22,27,9,6,1,0,1,0,0
1,11,12,1,8,18,23,12,12,0,0,1,0,0
1,11,14,1,11,21,26,9,6,0,0,0,0,0
1,12,8,1,0,21,26,9,9,1,0,1,0,0
0,14,5,1,13,2,2,4,2,1,0,1,0,0
0,8,14,1,0,0,0,4,4,1,0,0,0,0
0,0,14,1,0,0,26,4,5,1,1,1,0,0
0,16,3,1,15,0,0,21,28,0,1,1,0,0
0,8,4,1,0,0,0,5,3,1,0,1,0,0
0,0,11,1,0,12,13,9,10,1,1,1,0,0
0,7,11,1,0,0,0,9,9,1,0,1,0,1
0,0,14,1,0,0,2,3,3,1,0,1,0,0
0,0,1,1,0,0,0,4,3,1,0,1,0,1
0,0,13,1,0,1,0,4,4,1,0,1,0,0
3,13,2,0,8,18,23,0,0,1,0,1,0,0
3,13,9,1,0,21,26,9,9,0,1,1,0,0
0,0,5,1,0,2,2,2,2,0,0,1,0,0
1,11,2,0,0,21,26,9,9,0,0,1,0,0
0,13,15,1,0,21,26,6,6,0,1,1,0,0
0,7,14,1,0,0,0,5,5,1,0,1,0,1
3,11,8,1,0,21,26,9,9,0,0,1,0,0
1,11,2,0,11,2,13,11,11,0,0,1,0,0
0,11,3,1,11,21,26,9,9,0,0,1,0,0
1,11,8,1,0,21,26,9,10,0,0,1,0,0
1,11,16,0,11,21,26,9,9,0,0,1,0,0
0,0,1,1,2,2,2,2,2,0,0,1,0,0
1,11,11,1,0,21,26,9,6,0,0,1,0,0
1,13,16,0,0,22,26,5,6,0,0,1,0,0
4,12,10,1,1,21,26,4,9,0,0,1,0,0
1,11,16,0,8,21,23,11,11,1,0,1,0,0
0,15,8,1,0,0,26,9,10,0,0,1,0,0
0,11,12,1,0,2,2,4,4,0,1,0,0,0
0,11,2,0,0,21,26,9,7,0,0,1,0,0
1,12,15,1,0,21,26,4,7,0,0,1,0,0
3,11,2,0,0,22,26,5,7,0,0,1,0,0
3,11,2,0,11,21,26,9,7,0,0,1,0,1
0,13,9,1,0,12,13,5,5,1,0,1,0,0
1,11,16,0,0,21,26,9,9,0,0,1,0,0
1,11,2,0,0,21,26,9,9,0,0,1,0,1
0,3,3,1,2,21,26,6,6,0,0,1,0,0
0,11,2,0,1,21,26,5,7,0,0,1,0,0
1,11,16,0,0,21,26,9,9,0,0,1,0,0
0,0,15,1,0,12,26,9,9,0,0,1,0,1
0,7,9,1,0,21,26,9,7,0,0,1,0,1
0,7,13,1,0,22,13,9,6,1,0,1,0,1
1,11,2,0,8,18,23,0,0,0,0,1,0,0
0,11,16,0,0,2,0,3,9,0,0,1,0,0
0,0,13,1,0,0,13,4,7,1,0,1,0,1
1,13,2,0,0,18,23,0,0,0,0,1,0,0
0,7,15,1,0,22,26,9,9,1,0,1,0,0
1,0,2,0,0,21,26,9,9,0,0,1,0,0
0,11,16,0,0,21,26,6,6,0,0,1,0,0
0,13,11,1,0,2,2,2,2,0,0,1,0,0
0,8,11,1,0,2,13,3,8,1,0,1,0,0
0,7,1,1,0,1,0,3,3,1,0,1,0,0
1,13,16,0,1,21,26,9,8,0,0,1,0,0
1,3,2,0,2,12,13,4,4,0,0,1,0,0
1,11,12,1,0,22,27,9,9,0,0,1,0,0
0,7,9,1,0,0,0,3,3,1,0,1,0,1
0,11,2,0,0,21,26,9,7,0,0,1,0,0
0,7,14,1,0,2,0,2,3,1,0,1,0,0
3,11,2,0,0,21,27,7,5,0,0,1,0,1
1,0,11,1,0,0,26,4,9,0,0,1,0,1
0,13,5,1,0,21,26,11,11,0,0,1,0,0
0,14,3,1,0,0,13,3,9,1,1,0,0,0
0,7,14,1,0,0,0,3,3,1,0,1,0,0
0,0,11,1,0,12,13,4,4,1,0,1,0,0
0,13,5,1,0,18,23,12,12,0,0,1,0,0
0,0,9,1,0,13,20,0,8,1,0,1,0,0
5,11,8,1,0,21,26,9,9,0,0,1,0,0
5,11,2,0,0,21,26,9,9,0,0,1,0,1
1,3,2,0,2,21,26,9,9,0,0,1,0,0
0,0,11,1,0,22,27,7,7,1,0,1,0,0
0,13,16,0,1,21,26,9,9,0,0,1,0,0
4,11,3,1,11,12,0,9,9,0,1,0,0,0
0,0,1,1,0,12,13,4,7,1,0,1,0,1
0,11,2,0,0,12,26,4,5,0,0,1,0,0
1,11,9,1,11,21,26,4,4,0,0,1,0,0
0,11,13,1,0,18,23,0,0,0,0,1,0,0
1,11,11,1,0,12,26,6,6,0,0,1,0,1
0,0,14,1,0,21,26,9,7,0,0,1,0,1
0,14,2,0,13,0,2,4,6,0,1,1,0,0
0,0,8,1,0,12,26,9,7,1,0,1,0,0
0,0,1,1,0,21,26,9,3,1,0,1,0,0
0,0,11,1,0,0,0,4,4,1,0,1,0,0
0,11,16,0,6,21,23,11,11,1,0,1,0,0
0,0,7,1,0,5,5,0,4,1,1,1,0,0
0,11,16,0,0,21,26,6,6,0,1,1,0,0
0,0,11,1,0,12,13,9,9,1,0,1,0,0
1,11,2,0,8,18,23,0,0,0,0,1,0,0
0,13,14,1,0,18,23,11,11,0,1,1,0,0
0,14,5,1,0,16,7,6,6,1,0,1,0,0
0,13,15,1,0,18,23,0,0,1,0,0,0,0
1,11,16,0,0,21,26,9,3,0,0,1,0,0
0,11,2,0,0,21,26,6,5,0,0,1,0,0
3,11,2,0,2,21,26,9,9,0,0,1,0,1
1,11,12,1,0,0,2,9,2,1,0,1,0,0
0,0,1,1,0,24,0,2,4,0,0,1,0,1
0,11,3,1,0,12,13,9,1,0,0,1,0,0
0,0,11,1,0,3,2,2,3,1,0,1,0,0
1,11,15,1,0,21,13,9,5,0,0,1,0,0
0,14,15,1,13,2,26,2,7,0,0,1,0,0
0,7,13,1,0,3,0,3,10,0,0,1,0,0
0,0,15,1,0,0,13,5,5,0,0,1,0,0
0,11,5,1,0,2,2,4,2,1,0,1,0,0
1,0,3,1,0,12,27,5,5,0,0,1,0,0
0,0,5,1,0,0,0,4,8,1,0,1,0,0
1,11,13,1,0,21,26,9,9,0,0,1,0,0
0,11,1,1,0,21,26,9,9,0,0,1,0,0
3,11,9,1,0,21,26,9,9,1,0,1,0,1
0,0,1,1,0,21,26,9,9,1,0,1,0,0
0,3,11,1,2,21,26,9,5,0,0,1,0,0
1,11,2,0,2,21,26,9,9,0,0,1,0,0
1,11,15,1,11,21,13,3,7,0,0,1,0,0
4,11,10,1,0,1,1,2,2,0,0,1,0,0
0,0,13,1,0,0,0,9,1,1,0,1,0,1
0,0,11,1,0,12,26,9,9,1,0,1,0,0
0,8,4,1,0,0,0,3,4,0,0,1,0,0
1,0,16,0,2,0,2,4,9,0,0,1,0,0
0,0,4,1,0,12,13,9,9,1,1,1,0,1
0,7,8,1,0,0,2,7,3,1,1,1,0,1
0,12,11,1,0,2,2,3,3,0,0,1,0,0
0,7,11,1,0,3,0,2,1,1,0,1,0,0
0,11,2,0,0,19,26,11,11,0,0,1,0,0
0,11,13,1,0,12,2,4,2,0,0,1,0,1
0,13,9,1,0,12,13,4,5,1,0,1,0,0
0,11,16,0,2,12,0,9,5,0,0,1,0,0
0,2,5,1,0,0,0,4,4,0,0,1,0,0
